name,url,language,license,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score 
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
action-detection,https://github.com/yjxiong/action-detection,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",591,47,19,6,3,0.0,0,8,5,1.1,0,0.20228
